JobNumber,sigP,epsiP,sigO,epsiO,a,b,c,alpha,beta,gamma,density,Cleav,Interface,Solvation
1171,4,0.3,3.8,0.07,28.925003,28.924445,29.973789,90,90,120.000639,2.765361,1162.905852,-317.324572,-679.028581
1172,4,0.3,3.8,0.09,29.099737,29.0976,30.254318,90,90,120.00243,2.707111,1176.706508,-345.00828,-674.6418
1173,4,0.3,3.8,0.11,29.231194,29.228867,30.484199,90,90,120.002634,2.662608,1320.600007,-378.426689,-668.925792
1174,4,0.3,3.8,0.13,29.337295,29.338206,30.677706,90,90,119.998973,2.626323,1367.898526,-379.699347,-661.629196
1175,4,0.3,3.8,0.15,29.429194,29.437357,30.837381,90,90,119.990828,2.595579,1337.681707,-429.840241,-671.642006
1176,4,0.3,3.8,0.17,29.515187,29.510963,30.975803,90,90,120.004735,2.570386,1358.65592,-456.274611,-658.153077
1177,4,0.3,3.9,0.07,29.192403,29.191694,30.404075,90,90,120.000803,2.676527,1038.078457,-358.388106,-660.705901
1178,4,0.3,3.9,0.09,29.359869,29.357312,30.698277,90,90,120.002881,2.620941,1228.483372,-381.605456,-671.349194
1179,4,0.3,3.9,0.11,29.492107,29.491209,30.936293,90,90,120.001008,2.577311,1223.774021,-458.004757,-665.127611
1180,4,0.3,3.9,0.13,29.598071,29.609271,31.121225,90,90,119.987488,2.542299,1040.264768,-458.533664,-660.281382
1181,4,0.3,3.9,0.15,29.701695,29.704849,31.274531,90,90,119.996488,2.513126,1267.354686,-512.132759,-652.463535
1182,4,0.3,3.9,0.17,29.797961,29.796011,31.406414,90,90,120.002165,2.486999,1048.972986,-497.049185,-654.589047
1183,4,0.3,4,0.07,29.453731,29.443903,30.843634,90,90,120.011042,2.592843,1227.396405,-404.14903,-657.097258
1184,4,0.3,4,0.09,29.616143,29.625912,31.1402,90,90,119.989093,2.537814,1260.837896,-457.143222,-651.512297
